account_id,english_name,year,month,date,monthly_value
6016DZ,Pts. Months Supply (Guide 1.5 mos),2025,3,2025-03-01,0.1025
6017DZ,Gross Stock Turn,2025,1,2025-01-01,-0.07333333333333333
6017DZ,Gross Stock Turn,2025,2,2025-02-01,-0.07083333333333336
6017DZ,Gross Stock Turn,2025,3,2025-03-01,-0.06833333333333337
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2025,1,2025-01-01,4.8883333333333345
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2025,2,2025-02-01,3.495833333333335
6018DZ,Pts. Sls. per Customer RO (Inc. Tires),2025,3,2025-03-01,2.1033333333333353
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2025,1,2025-01-01,0.045833333333333316
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2025,2,2025-02-01,0.05749999999999998
6019DZ,CP Pts. : CP Labour Sls. (Inc. Tires),2025,3,2025-03-01,0.06916666666666665
6020DZ,Warranty Pts. : Warranty Labour Sales,2025,1,2025-01-01,-0.2058333333333333
6020DZ,Warranty Pts. : Warranty Labour Sales,2025,2,2025-02-01,-0.3091666666666667
6020DZ,Warranty Pts. : Warranty Labour Sales,2025,3,2025-03-01,-0.41250000000000003
6021DZ,Sales $'s per Retail Counter Invoice,2025,1,2025-01-01,-14.994166666666668
6021DZ,Sales $'s per Retail Counter Invoice,2025,2,2025-02-01,-19.957500000000003
6021DZ,Sales $'s per Retail Counter Invoice,2025,3,2025-03-01,-24.920833333333334
6022DZ,Sales $'s per Wholesale Invoice,2025,1,2025-01-01,6.159166666666666
6022DZ,Sales $'s per Wholesale Invoice,2025,2,2025-02-01,8.330833333333333
6022DZ,Sales $'s per Wholesale Invoice,2025,3,2025-03-01,10.5025
6023DZ,Pts. Months Supply (Guide 1.5 mos),2025,1,2025-01-01,1.6708333333333334
6023DZ,Pts. Months Supply (Guide 1.5 mos),2025,2,2025-02-01,2.2733333333333334
6023DZ,Pts. Months Supply (Guide 1.5 mos),2025,3,2025-03-01,2.8758333333333335
6024DZ,Profit or Loss (Before Income Tax),2025,1,2025-01-01,250.83333333333337
6024DZ,Profit or Loss (Before Income Tax),2025,2,2025-02-01,-411.66666666666663
6024DZ,Profit or Loss (Before Income Tax),2025,3,2025-03-01,-1074.1666666666665
6025DZ,% Return on Sales (Before Income Tax),2025,1,2025-01-01,0.10666666666666667
6025DZ,% Return on Sales (Before Income Tax),2025,2,2025-02-01,0.12916666666666668
6025DZ,% Return on Sales (Before Income Tax),2025,3,2025-03-01,0.15166666666666667
6026DZ,% Return on Operating Investment,2025,1,2025-01-01,-1.1441666666666668
6026DZ,% Return on Operating Investment,2025,2,2025-02-01,-1.3100000000000003
6026DZ,% Return on Operating Investment,2025,3,2025-03-01,-1.4758333333333338
6027DZ,Net Working Capital Actual,2025,1,2025-01-01,56901.5
6027DZ,Net Working Capital Actual,2025,2,2025-02-01,53250.41666666667
6027DZ,Net Working Capital Actual,2025,3,2025-03-01,49599.333333333336
6028DZ,Guide,2025,1,2025-01-01,0.0
6028DZ,Guide,2025,2,2025-02-01,0.0
6028DZ,Guide,2025,3,2025-03-01,0.0
6029DZ,+ / -,2025,1,2025-01-01,56901.5
6029DZ,+ / -,2025,2,2025-02-01,53250.41666666667
6029DZ,+ / -,2025,3,2025-03-01,49599.333333333336
6030DZ,Net Working Capital Ratio,2025,1,2025-01-01,0.1041666666666667
6030DZ,Net Working Capital Ratio,2025,2,2025-02-01,0.11500000000000007
6030DZ,Net Working Capital Ratio,2025,3,2025-03-01,0.12583333333333344
6031DZ,Occupancy as a % of Company GP,2025,1,2025-01-01,7.4075
6031DZ,Occupancy as a % of Company GP,2025,2,2025-02-01,8.744166666666667
6031DZ,Occupancy as a % of Company GP,2025,3,2025-03-01,10.080833333333334
6032DZ,Liquidity in Dollars,2025,1,2025-01-01,0.0
6032DZ,Liquidity in Dollars,2025,2,2025-02-01,0.0
6032DZ,Liquidity in Dollars,2025,3,2025-03-01,0.0
6033DZ,NV Vehicle Equity or (Conversion),2025,1,2025-01-01,0.0
6033DZ,NV Vehicle Equity or (Conversion),2025,2,2025-02-01,0.0
6033DZ,NV Vehicle Equity or (Conversion),2025,3,2025-03-01,0.0
6034DZ,Break Even New & Used Units,2025,1,2025-01-01,0.7975000000000002
6034DZ,Break Even New & Used Units,2025,2,2025-02-01,0.06583333333333363
6034DZ,Break Even New & Used Units,2025,3,2025-03-01,-0.665833333333333
6035DZ,nan,2025,1,2025-01-01,9999.25
6035DZ,nan,2025,2,2025-02-01,9916.083333333332
6035DZ,nan,2025,3,2025-03-01,9832.916666666666
6036DZ,% Return on Sales (Before Income Tax),2025,1,2025-01-01,0.065
6036DZ,% Return on Sales (Before Income Tax),2025,2,2025-02-01,0.07916666666666669
6036DZ,% Return on Sales (Before Income Tax),2025,3,2025-03-01,0.09333333333333335
6042DZ,Occupancy as a % of Company GP,2025,1,2025-01-01,6.579166666666666
6042DZ,Occupancy as a % of Company GP,2025,2,2025-02-01,6.496666666666664
6042DZ,Occupancy as a % of Company GP,2025,3,2025-03-01,6.414166666666664
6043DZ,Liquidity in Dollars,2025,1,2025-01-01,-938131.0
6043DZ,Liquidity in Dollars,2025,2,2025-02-01,-968185.1666666667
6043DZ,Liquidity in Dollars,2025,3,2025-03-01,-998239.3333333334
6044DZ,NV Vehicle Equity or (Conversion),2025,1,2025-01-01,-44515.66666666667
6044DZ,NV Vehicle Equity or (Conversion),2025,2,2025-02-01,-61176.41666666667
6044DZ,NV Vehicle Equity or (Conversion),2025,3,2025-03-01,-77837.16666666667
6045DZ,Break Even New & Used Units,2025,1,2025-01-01,32.75666666666666
6045DZ,Break Even New & Used Units,2025,2,2025-02-01,32.93416666666666
6045DZ,Break Even New & Used Units,2025,3,2025-03-01,33.11166666666666
6046DZ,Profit or Loss (Before Income Tax),2025,1,2025-01-01,-767.8749999999994
6046DZ,Profit or Loss (Before Income Tax),2025,2,2025-02-01,-1608.881666666666
6046DZ,Profit or Loss (Before Income Tax),2025,3,2025-03-01,-2449.888333333333
6053DZ,Occupancy as a % of Company GP,2025,1,2025-01-01,0.8283333333333337
6053DZ,Occupancy as a % of Company GP,2025,2,2025-02-01,2.2475000000000005
6053DZ,Occupancy as a % of Company GP,2025,3,2025-03-01,3.6666666666666674
6058DZ,Wholesale Credit Line,2025,1,2025-01-01,0.0
6058DZ,Wholesale Credit Line,2025,2,2025-02-01,0.0
6058DZ,Wholesale Credit Line,2025,3,2025-03-01,0.0
6059DZ,NV Target,2025,1,2025-01-01,0.0
6059DZ,NV Target,2025,2,2025-02-01,0.0
6059DZ,NV Target,2025,3,2025-03-01,0.0
6060DZ,NV Units Sold Retail Per NV Sales Rep.,2025,1,2025-01-01,-0.16000000000000003
6060DZ,NV Units Sold Retail Per NV Sales Rep.,2025,2,2025-02-01,-0.6533333333333333
6060DZ,NV Units Sold Retail Per NV Sales Rep.,2025,3,2025-03-01,-1.1466666666666667
6061DZ,Advertising PNVR (Dealer Retail Sales),2025,1,2025-01-01,-196.93416666666667
6061DZ,Advertising PNVR (Dealer Retail Sales),2025,2,2025-02-01,-383.7016666666667
6061DZ,Advertising PNVR (Dealer Retail Sales),2025,3,2025-03-01,-570.4691666666666
6062DZ,Advertising PNVT (Dealer Target),2025,1,2025-01-01,0.0
6062DZ,Advertising PNVT (Dealer Target),2025,2,2025-02-01,0.0
6062DZ,Advertising PNVT (Dealer Target),2025,3,2025-03-01,0.0
6063DZ,NV Months Supply (Guide 2.5 months),2025,1,2025-01-01,0.38083333333333325
6063DZ,NV Months Supply (Guide 2.5 months),2025,2,2025-02-01,0.39583333333333326
6063DZ,NV Months Supply (Guide 2.5 months),2025,3,2025-03-01,0.4108333333333332
6065DZ,nan,2025,1,2025-01-01,0.0
6065DZ,nan,2025,2,2025-02-01,0.0
6065DZ,nan,2025,3,2025-03-01,0.0
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2025,1,2025-01-01,7.479166666666666
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2025,2,2025-02-01,7.625
6066DZ,NV Units Sold Retail Per NV Sales Rep.,2025,3,2025-03-01,7.770833333333333
6067DZ,Advertising PNVR (Dealer Retail Sales),2025,1,2025-01-01,-13.834166666666665
6067DZ,Advertising PNVR (Dealer Retail Sales),2025,2,2025-02-01,-15.727499999999997
6067DZ,Advertising PNVR (Dealer Retail Sales),2025,3,2025-03-01,-17.62083333333333
6068DZ,Advertising PNVT (Dealer Target),2025,1,2025-01-01,0.0
6068DZ,Advertising PNVT (Dealer Target),2025,2,2025-02-01,0.0
6068DZ,Advertising PNVT (Dealer Target),2025,3,2025-03-01,0.0
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2025,1,2025-01-01,-0.7549999999999999
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2025,2,2025-02-01,-1.2325
6072DZ,NV Units Sold Retail Per NV Sales Rep.,2025,3,2025-03-01,-1.7099999999999997
6073DZ,Advertising PNVR (Dealer Retail Sales),2025,1,2025-01-01,-183.10083333333333
6073DZ,Advertising PNVR (Dealer Retail Sales),2025,2,2025-02-01,-367.97583333333336
6073DZ,Advertising PNVR (Dealer Retail Sales),2025,3,2025-03-01,-552.8508333333333
6074DZ,Advertising PNVT (Dealer Target),2025,1,2025-01-01,0.0
6074DZ,Advertising PNVT (Dealer Target),2025,2,2025-02-01,0.0
6074DZ,Advertising PNVT (Dealer Target),2025,3,2025-03-01,0.0
6076DZ,UV Units Sold Per UV Sales Rep.,2025,1,2025-01-01,0.33333333333333337
6076DZ,UV Units Sold Per UV Sales Rep.,2025,2,2025-02-01,-0.04166666666666663
6076DZ,UV Units Sold Per UV Sales Rep.,2025,3,2025-03-01,-0.41666666666666663
6077DZ,UV Units Sold Per NV & UV Sales Rep.,2025,1,2025-01-01,0.13333333333333322
6077DZ,UV Units Sold Per NV & UV Sales Rep.,2025,2,2025-02-01,-0.01666666666666683
6077DZ,UV Units Sold Per NV & UV Sales Rep.,2025,3,2025-03-01,-0.1666666666666669
6078DZ,UV Months Supply (Guide 1.5 months),2025,1,2025-01-01,0.4358333333333334
6078DZ,UV Months Supply (Guide 1.5 months),2025,2,2025-02-01,0.4525000000000001
6078DZ,UV Months Supply (Guide 1.5 months),2025,3,2025-03-01,0.46916666666666684
6079DZ,UV Stock Turn (Guide >7),2025,1,2025-01-01,0.2758333333333334
6079DZ,UV Stock Turn (Guide >7),2025,2,2025-02-01,0.3525000000000001
6079DZ,UV Stock Turn (Guide >7),2025,3,2025-03-01,0.4291666666666668
6080DZ,Used to New Retail Ratio,2025,1,2025-01-01,0.1775
6080DZ,Used to New Retail Ratio,2025,2,2025-02-01,0.23666666666666664
6080DZ,Used to New Retail Ratio,2025,3,2025-03-01,0.2958333333333333
6081DZ,Used Retail to Wholesale Ratio,2025,1,2025-01-01,0.0
6081DZ,Used Retail to Wholesale Ratio,2025,2,2025-02-01,0.0
6081DZ,Used Retail to Wholesale Ratio,2025,3,2025-03-01,0.0
6082DZ,Avg. Cost UV Mit. CPO Retailed,2025,1,2025-01-01,2045.2083333333335
6082DZ,Avg. Cost UV Mit. CPO Retailed,2025,2,2025-02-01,2290.625
6082DZ,Avg. Cost UV Mit. CPO Retailed,2025,3,2025-03-01,2536.041666666667
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2025,1,2025-01-01,0.0
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2025,2,2025-02-01,0.0
6083DZ,Avg. Cost UV Mit. CPO in Inventory,2025,3,2025-03-01,0.0
6084DZ,UV Units Sold Per UV Sales Rep.,2025,1,2025-01-01,12.041666666666666
6084DZ,UV Units Sold Per UV Sales Rep.,2025,2,2025-02-01,12.208333333333334
6084DZ,UV Units Sold Per UV Sales Rep.,2025,3,2025-03-01,12.375
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2025,1,2025-01-01,4.8525
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2025,2,2025-02-01,4.954999999999999
6085DZ,UV Units Sold Per NV & UV Sales Rep.,2025,3,2025-03-01,5.057499999999999
6088DZ,Used to New Retail Ratio,2025,1,2025-01-01,0.08916666666666667
6088DZ,Used to New Retail Ratio,2025,2,2025-02-01,0.08833333333333335
6088DZ,Used to New Retail Ratio,2025,3,2025-03-01,0.08750000000000001
6089DZ,Used Retail to Wholesale Ratio,2025,1,2025-01-01,0.0
6089DZ,Used Retail to Wholesale Ratio,2025,2,2025-02-01,0.0
6089DZ,Used Retail to Wholesale Ratio,2025,3,2025-03-01,0.0
6090DZ,Avg. Cost UV Mit. CPO Retailed,2025,1,2025-01-01,1799.7916666666665
6090DZ,Avg. Cost UV Mit. CPO Retailed,2025,2,2025-02-01,1922.5
6090DZ,Avg. Cost UV Mit. CPO Retailed,2025,3,2025-03-01,2045.2083333333333
6091DZ,nan,2025,1,2025-01-01,0.0
6091DZ,nan,2025,2,2025-02-01,0.0
6091DZ,nan,2025,3,2025-03-01,0.0
6092DZ,UV Units Sold Per UV Sales Rep.,2025,1,2025-01-01,-0.6341666666666668
6092DZ,UV Units Sold Per UV Sales Rep.,2025,2,2025-02-01,-0.9866666666666668
6092DZ,UV Units Sold Per UV Sales Rep.,2025,3,2025-03-01,-1.3391666666666668
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2025,1,2025-01-01,-0.25333333333333335
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2025,2,2025-02-01,-0.39416666666666667
6093DZ,UV Units Sold Per NV & UV Sales Rep.,2025,3,2025-03-01,-0.535
6096DZ,Used to New Retail Ratio,2025,1,2025-01-01,0.08833333333333333
6096DZ,Used to New Retail Ratio,2025,2,2025-02-01,0.14833333333333332
6096DZ,Used to New Retail Ratio,2025,3,2025-03-01,0.20833333333333331
6097DZ,Used Retail to Wholesale Ratio,2025,1,2025-01-01,0.0
6097DZ,Used Retail to Wholesale Ratio,2025,2,2025-02-01,0.0
6097DZ,Used Retail to Wholesale Ratio,2025,3,2025-03-01,0.0
6098DZ,Avg. Cost UV Mit. CPO Retailed,2025,1,2025-01-01,245.41666666666666
6098DZ,Avg. Cost UV Mit. CPO Retailed,2025,2,2025-02-01,368.125
6098DZ,Avg. Cost UV Mit. CPO Retailed,2025,3,2025-03-01,490.8333333333333
6100DZ,Overhead Absorption %,2025,1,2025-01-01,2.391666666666667
6100DZ,Overhead Absorption %,2025,2,2025-02-01,1.799166666666667
6100DZ,Overhead Absorption %,2025,3,2025-03-01,1.206666666666667
6101DZ,Hours Sold per Technician,2025,1,2025-01-01,1044.375
6101DZ,Hours Sold per Technician,2025,2,2025-02-01,2076.833333333333
6101DZ,Hours Sold per Technician,2025,3,2025-03-01,3109.2916666666665
6102DZ,CP Labour Sales per Technician,2025,1,2025-01-01,1074.4441666666667
6102DZ,CP Labour Sales per Technician,2025,2,2025-02-01,1313.9716666666668
6102DZ,CP Labour Sales per Technician,2025,3,2025-03-01,1553.499166666667
6103DZ,CP Labour Sales per RO,2025,1,2025-01-01,13.656666666666668
6103DZ,CP Labour Sales per RO,2025,2,2025-02-01,9.797500000000003
6103DZ,CP Labour Sales per RO,2025,3,2025-03-01,5.93833333333334
6104DZ,CP RO Count,2025,1,2025-01-01,11.916666666666666
6104DZ,CP RO Count,2025,2,2025-02-01,11.916666666666666
6104DZ,CP RO Count,2025,3,2025-03-01,11.916666666666666
6105DZ,Hours per CP RO,2025,1,2025-01-01,0.09499999999999999
6105DZ,Hours per CP RO,2025,2,2025-02-01,0.06916666666666664
6105DZ,Hours per CP RO,2025,3,2025-03-01,0.04333333333333329
6106DZ,CP Effective Rate,2025,1,2025-01-01,11.243333333333334
6106DZ,CP Effective Rate,2025,2,2025-02-01,10.559166666666666
6106DZ,CP Effective Rate,2025,3,2025-03-01,9.875
6107DZ,CP Effective Rate as a % of Posted Rate,2025,1,2025-01-01,7.754999999999999
6107DZ,CP Effective Rate as a % of Posted Rate,2025,2,2025-02-01,7.284166666666665
6107DZ,CP Effective Rate as a % of Posted Rate,2025,3,2025-03-01,6.813333333333331
6108DZ,Bay Utilization %,2025,1,2025-01-01,0.0
6108DZ,Bay Utilization %,2025,2,2025-02-01,0.0
6108DZ,Bay Utilization %,2025,3,2025-03-01,0.0
6109DZ,Productivity (Guide 85% +),2025,1,2025-01-01,5.351666666666667
6109DZ,Productivity (Guide 85% +),2025,2,2025-02-01,4.583333333333333
6109DZ,Productivity (Guide 85% +),2025,3,2025-03-01,3.814999999999999
6110DZ,Efficiency (Guide 110 - 125%),2025,1,2025-01-01,-560.2091666666668
6110DZ,Efficiency (Guide 110 - 125%),2025,2,2025-02-01,-1126.0041666666668
6110DZ,Efficiency (Guide 110 - 125%),2025,3,2025-03-01,-1691.799166666667
6110G,Adjustment Cost of Labour Sales - Mechanical,2025,1,2025-01-01,0.0
6110G,Adjustment Cost of Labour Sales - Mechanical,2025,2,2025-02-01,0.0
6110G,Adjustment Cost of Labour Sales - Mechanical,2025,3,2025-03-01,0.0
6110U,Adjustment Cost of Labour Sales - Mechanical,2025,1,2025-01-01,0.0
6110U,Adjustment Cost of Labour Sales - Mechanical,2025,2,2025-02-01,0.0
6110U,Adjustment Cost of Labour Sales - Mechanical,2025,3,2025-03-01,0.0
6111DZ,nan,2025,1,2025-01-01,0.0
6111DZ,nan,2025,2,2025-02-01,0.0
6111DZ,nan,2025,3,2025-03-01,0.0
6112DZ,% of Labour Sales CP,2025,1,2025-01-01,2.6366666666666654
6112DZ,% of Labour Sales CP,2025,2,2025-02-01,1.2858333333333323
6112DZ,% of Labour Sales CP,2025,3,2025-03-01,-0.06500000000000083
6113DZ,% of Labour Sales Warranty,2025,1,2025-01-01,1.0841666666666667
6113DZ,% of Labour Sales Warranty,2025,2,2025-02-01,1.3975000000000002
6113DZ,% of Labour Sales Warranty,2025,3,2025-03-01,1.7108333333333334
6114DZ,% of Labour Sales DCP,2025,1,2025-01-01,0.0
6114DZ,% of Labour Sales DCP,2025,2,2025-02-01,0.0
6114DZ,% of Labour Sales DCP,2025,3,2025-03-01,0.0
6115DZ,% of Labour Sales CPO Warranty,2025,1,2025-01-01,0.0
6115DZ,% of Labour Sales CPO Warranty,2025,2,2025-02-01,0.0
6115DZ,% of Labour Sales CPO Warranty,2025,3,2025-03-01,0.0
6116DZ,% of Labour Sales Internal,2025,1,2025-01-01,4.612500000000001
6116DZ,% of Labour Sales Internal,2025,2,2025-02-01,5.650000000000001
6116DZ,% of Labour Sales Internal,2025,3,2025-03-01,6.687500000000002
6117DZ,% of Labour Sales Other,2025,1,2025-01-01,0.0
6117DZ,% of Labour Sales Other,2025,2,2025-02-01,0.0
6117DZ,% of Labour Sales Other,2025,3,2025-03-01,0.0
6118DZ,Overhead Absorption %,2025,1,2025-01-01,3.043333333333333
6118DZ,Overhead Absorption %,2025,2,2025-02-01,2.925
6118DZ,Overhead Absorption %,2025,3,2025-03-01,2.806666666666666
6119DZ,Hours Sold per Technician,2025,1,2025-01-01,-1562.4724999999999
6119DZ,Hours Sold per Technician,2025,2,2025-02-01,-3290.3058333333333
6119DZ,Hours Sold per Technician,2025,3,2025-03-01,-5018.139166666667
6120DZ,CP Labour Sales per Technician,2025,1,2025-01-01,10477.735833333332
6120DZ,CP Labour Sales per Technician,2025,2,2025-02-01,9923.027499999997
6120DZ,CP Labour Sales per Technician,2025,3,2025-03-01,9368.319166666663
6121DZ,CP Labour Sales per RO,2025,1,2025-01-01,18.247499999999995
6121DZ,CP Labour Sales per RO,2025,2,2025-02-01,17.816666666666663
6121DZ,CP Labour Sales per RO,2025,3,2025-03-01,17.385833333333327
6122DZ,CP RO Count,2025,1,2025-01-01,149.25
6122DZ,CP RO Count,2025,2,2025-02-01,150.83333333333331
6122DZ,CP RO Count,2025,3,2025-03-01,152.41666666666666
6123DZ,Hours per CP RO,2025,1,2025-01-01,0.12666666666666668
6123DZ,Hours per CP RO,2025,2,2025-02-01,0.12416666666666668
6123DZ,Hours per CP RO,2025,3,2025-03-01,0.12166666666666667
6124DZ,CP Effective Rate,2025,1,2025-01-01,12.247499999999999
6124DZ,CP Effective Rate,2025,2,2025-02-01,12.26833333333333
6124DZ,CP Effective Rate,2025,3,2025-03-01,12.289166666666663
6125DZ,CP Effective Rate as a % of Posted Rate,2025,1,2025-01-01,8.4475
6125DZ,CP Effective Rate as a % of Posted Rate,2025,2,2025-02-01,8.462499999999999
6125DZ,CP Effective Rate as a % of Posted Rate,2025,3,2025-03-01,8.4775
6126DZ,Bay Utilization %,2025,1,2025-01-01,0.0
6126DZ,Bay Utilization %,2025,2,2025-02-01,0.0
6126DZ,Bay Utilization %,2025,3,2025-03-01,0.0
6127DZ,Productivity (Guide 85% +),2025,1,2025-01-01,5.870833333333332
6127DZ,Productivity (Guide 85% +),2025,2,2025-02-01,5.902499999999998
6127DZ,Productivity (Guide 85% +),2025,3,2025-03-01,5.9341666666666635
6128DZ,Efficiency (Guide 110 - 125%),2025,1,2025-01-01,2.2366666666666655
6128DZ,Efficiency (Guide 110 - 125%),2025,2,2025-02-01,-1.7033333333333358
6128DZ,Efficiency (Guide 110 - 125%),2025,3,2025-03-01,-5.643333333333337
6129DZ,nan,2025,1,2025-01-01,0.0
6129DZ,nan,2025,2,2025-02-01,0.0
6129DZ,nan,2025,3,2025-03-01,0.0
6130DZ,% of Labour Sales CP,2025,1,2025-01-01,4.050833333333332
6130DZ,% of Labour Sales CP,2025,2,2025-02-01,4.076666666666665
6130DZ,% of Labour Sales CP,2025,3,2025-03-01,4.102499999999998
6131DZ,% of Labour Sales Warranty,2025,1,2025-01-01,0.6575
6131DZ,% of Labour Sales Warranty,2025,2,2025-02-01,0.7091666666666667
6131DZ,% of Labour Sales Warranty,2025,3,2025-03-01,0.7608333333333334
6132DZ,% of Labour Sales DCP,2025,1,2025-01-01,0.0
6132DZ,% of Labour Sales DCP,2025,2,2025-02-01,0.0
6132DZ,% of Labour Sales DCP,2025,3,2025-03-01,0.0
6133DZ,% of Labour Sales CPO Warranty,2025,1,2025-01-01,0.0
6133DZ,% of Labour Sales CPO Warranty,2025,2,2025-02-01,0.0
6133DZ,% of Labour Sales CPO Warranty,2025,3,2025-03-01,0.0
6134DZ,% of Labour Sales Internal,2025,1,2025-01-01,3.6258333333333335
6134DZ,% of Labour Sales Internal,2025,2,2025-02-01,3.5491666666666664
6134DZ,% of Labour Sales Internal,2025,3,2025-03-01,3.4724999999999997
6135DZ,% of Labour Sales Other,2025,1,2025-01-01,0.0
6135DZ,% of Labour Sales Other,2025,2,2025-02-01,0.0
6135DZ,% of Labour Sales Other,2025,3,2025-03-01,0.0
6136DZ,Overhead Absorption %,2025,1,2025-01-01,-0.6524999999999999
6136DZ,Overhead Absorption %,2025,2,2025-02-01,-1.1274999999999997
6136DZ,Overhead Absorption %,2025,3,2025-03-01,-1.6024999999999998
6137DZ,Hours Sold per Technician,2025,1,2025-01-01,1139.5225000000003
6137DZ,Hours Sold per Technician,2025,2,2025-02-01,2280.9083333333338
6137DZ,Hours Sold per Technician,2025,3,2025-03-01,3422.294166666667
6138DZ,CP Labour Sales per Technician,2025,1,2025-01-01,171.76083333333327
6138DZ,CP Labour Sales per Technician,2025,2,2025-02-01,427.9749999999999
6138DZ,CP Labour Sales per Technician,2025,3,2025-03-01,684.1891666666666
6139DZ,CP Labour Sales per RO,2025,1,2025-01-01,-4.590833333333334
6139DZ,CP Labour Sales per RO,2025,2,2025-02-01,-8.019166666666667
6139DZ,CP Labour Sales per RO,2025,3,2025-03-01,-11.447500000000002
6140DZ,CP RO Count,2025,1,2025-01-01,-0.4875000000000007
6140DZ,CP RO Count,2025,2,2025-02-01,-0.5858333333333334
6140DZ,CP RO Count,2025,3,2025-03-01,-0.6841666666666661
6141DZ,Hours per CP RO,2025,1,2025-01-01,-3.1658333333333326
6141DZ,Hours per CP RO,2025,2,2025-02-01,-5.529999999999999
6141DZ,Hours per CP RO,2025,3,2025-03-01,-7.894166666666665
6142DZ,CP Effective Rate,2025,1,2025-01-01,-1.0041666666666667
6142DZ,CP Effective Rate,2025,2,2025-02-01,-1.7091666666666667
6142DZ,CP Effective Rate,2025,3,2025-03-01,-2.4141666666666666
6143DZ,CP Effective Rate as a % of Posted Rate,2025,1,2025-01-01,-0.6933333333333332
6143DZ,CP Effective Rate as a % of Posted Rate,2025,2,2025-02-01,-1.1799999999999997
6143DZ,CP Effective Rate as a % of Posted Rate,2025,3,2025-03-01,-1.6666666666666663
6144DZ,Bay Utilization %,2025,1,2025-01-01,0.0
6144DZ,Bay Utilization %,2025,2,2025-02-01,0.0
6144DZ,Bay Utilization %,2025,3,2025-03-01,0.0
6148DZ,% of Labour Sales CP,2025,1,2025-01-01,-1.4158333333333333
6148DZ,% of Labour Sales CP,2025,2,2025-02-01,-2.7933333333333334
6148DZ,% of Labour Sales CP,2025,3,2025-03-01,-4.170833333333333
6149DZ,% of Labour Sales Warranty,2025,1,2025-01-01,0.42833333333333334
6149DZ,% of Labour Sales Warranty,2025,2,2025-02-01,0.6908333333333333
6149DZ,% of Labour Sales Warranty,2025,3,2025-03-01,0.9533333333333334
6150DZ,% of Labour Sales DCP,2025,1,2025-01-01,0.0
6150DZ,% of Labour Sales DCP,2025,2,2025-02-01,0.0
6150DZ,% of Labour Sales DCP,2025,3,2025-03-01,0.0
6151DZ,% of Labour Sales CPO Warranty,2025,1,2025-01-01,0.0
6151DZ,% of Labour Sales CPO Warranty,2025,2,2025-02-01,0.0
6151DZ,% of Labour Sales CPO Warranty,2025,3,2025-03-01,0.0
6152DZ,% of Labour Sales Internal,2025,1,2025-01-01,0.9875000000000002
6152DZ,% of Labour Sales Internal,2025,2,2025-02-01,2.1025
6152DZ,% of Labour Sales Internal,2025,3,2025-03-01,3.2175
6153DZ,% of Labour Sales Other,2025,1,2025-01-01,0.0
6153DZ,% of Labour Sales Other,2025,2,2025-02-01,0.0
6153DZ,% of Labour Sales Other,2025,3,2025-03-01,0.0
6154DZ,Avail. Work Bay Hrs. / Bay,2025,1,2025-01-01,0.0
6154DZ,Avail. Work Bay Hrs. / Bay,2025,2,2025-02-01,0.0
6154DZ,Avail. Work Bay Hrs. / Bay,2025,3,2025-03-01,0.0
6155DZ,Avail. Work Bay Hrs. / Bay,2025,1,2025-01-01,0.0
6155DZ,Avail. Work Bay Hrs. / Bay,2025,2,2025-02-01,0.0
6155DZ,Avail. Work Bay Hrs. / Bay,2025,3,2025-03-01,0.0
6156DZ,Total Bays Available,2025,1,2025-01-01,1.1666666666666667
